observer,scene,condition_A,condition_B,is_A_selected,metric_A,level_A,metric_B,level_B,response_time_sec
yaru,pink_room,restir_level1,motion_noise_level1,0,restir,level1,motion_noise,level1,3.0750
yaru,bistro_exterior,temporal-resolution-multiplexing_level0,motion_noise_level0,0,temporal-resolution-multiplexing,level0,motion_noise,level0,2.1960
yaru,bistro_exterior,noise_colors_level2,temporal-resolution-multiplexing_level2,1,noise_colors,level2,temporal-resolution-multiplexing,level2,2.1585
yaru,subway,temporal-resolution-multiplexing_level2,dlss_rr_level2,0,temporal-resolution-multiplexing,level2,dlss_rr,level2,2.5250
yaru,bistro_interior,restir_level0,motion_resolution_level1,1,restir,level0,motion_resolution,level1,5.2417
yaru,marbles,motion_noise_level0,stutter_level0,1,motion_noise,level0,stutter,level0,6.1167
yaru,classroom,judder_level0,dlss_rr_level0,1,judder,level0,dlss_rr,level0,3.0417
yaru,classroom,stutter_level0,motion_resolution_level0,1,stutter,level0,motion_resolution,level0,4.0000
yaru,landscape,motion_resolution_level0,restir_level0,1,motion_resolution,level0,restir,level0,5.4375
yaru,attic,noise_colors_level0,noise_colors_level2,1,noise_colors,level0,noise_colors,level2,3.2542
yaru,pink_room,noise_colors_level2,stutter_level2,0,noise_colors,level2,stutter,level2,3.5334
yaru,bistro_exterior,judder_level0,judder_level1,0,judder,level0,judder,level1,13.9384
yaru,marbles,motion_resolution_level0,duration_flicker_level2,1,motion_resolution,level0,duration_flicker,level2,7.5095
yaru,subway,dlss_rr_level1,judder_level0,0,dlss_rr,level1,judder,level0,2.8128
yaru,subway,duration_flicker_level1,motion_noise_level0,0,duration_flicker,level1,motion_noise,level0,2.4750
yaru,marbles,motion_resolution_level0,duration_flicker_level1,0,motion_resolution,level0,duration_flicker,level1,4.4505
yaru,pink_room,noise_colors_level2,dlss_rr_level1,0,noise_colors,level2,dlss_rr,level1,2.6792
yaru,bistro_exterior,dlss_rr_level1,stutter_level1,0,dlss_rr,level1,stutter,level1,3.3129
yaru,pink_room,motion_resolution_level0,motion_noise_level0,0,motion_resolution,level0,motion_noise,level0,3.9545
yaru,pink_room,stutter_level2,duration_flicker_level0,0,stutter,level2,duration_flicker,level0,6.4800
yaru,landscape,judder_level2,temporal-resolution-multiplexing_level2,1,judder,level2,temporal-resolution-multiplexing,level2,2.2880
yaru,pink_room,motion_resolution_level2,dlss_rr_level0,0,motion_resolution,level2,dlss_rr,level0,1.7625
yaru,marbles,stutter_level0,temporal-resolution-multiplexing_level0,1,stutter,level0,temporal-resolution-multiplexing,level0,4.4963
yaru,pink_room,duration_flicker_level1,duration_flicker_level2,1,duration_flicker,level1,duration_flicker,level2,11.4837
yaru,zeroday,stutter_level1,judder_level1,1,stutter,level1,judder,level1,3.2625
yaru,bistro_exterior,duration_flicker_level2,dlss_rr_level1,0,duration_flicker,level2,dlss_rr,level1,2.3586
yaru,pink_room,motion_resolution_level0,motion_noise_level1,0,motion_resolution,level0,motion_noise,level1,4.8334
yaru,subway,motion_noise_level1,stutter_level2,1,motion_noise,level1,stutter,level2,6.9709
yaru,attic,stutter_level2,restir_level2,1,stutter,level2,restir,level2,5.8172
yaru,classroom,restir_level1,dlss_rr_level1,0,restir,level1,dlss_rr,level1,1.8169
yaru,bistro_exterior,restir_level1,judder_level0,0,restir,level1,judder,level0,5.0542
yaru,bistro_interior,judder_level1,duration_flicker_level0,1,judder,level1,duration_flicker,level0,6.1045
yaru,zeroday,temporal-resolution-multiplexing_level2,duration_flicker_level1,0,temporal-resolution-multiplexing,level2,duration_flicker,level1,1.5542
yaru,bistro_exterior,noise_colors_level2,stutter_level2,0,noise_colors,level2,stutter,level2,3.8673
yaru,landscape,motion_resolution_level0,duration_flicker_level1,1,motion_resolution,level0,duration_flicker,level1,2.2875
yaru,classroom,duration_flicker_level1,motion_resolution_level2,1,duration_flicker,level1,motion_resolution,level2,1.3295
yaru,bistro_exterior,motion_resolution_level0,dlss_rr_level1,1,motion_resolution,level0,dlss_rr,level1,9.0508
yaru,bistro_exterior,judder_level0,noise_colors_level1,0,judder,level0,noise_colors,level1,2.2795
yaru,bistro_interior,noise_colors_level0,motion_noise_level0,0,noise_colors,level0,motion_noise,level0,4.6589
yaru,marbles,restir_level0,motion_noise_level1,1,restir,level0,motion_noise,level1,4.2214
yaru,pink_room,duration_flicker_level1,stutter_level2,0,duration_flicker,level1,stutter,level2,9.1095
yaru,attic,stutter_level0,motion_resolution_level0,0,stutter,level0,motion_resolution,level0,9.0630
yaru,zeroday,noise_colors_level2,duration_flicker_level1,1,noise_colors,level2,duration_flicker,level1,2.9792
yaru,subway,temporal-resolution-multiplexing_level0,stutter_level1,1,temporal-resolution-multiplexing,level0,stutter,level1,3.1459
yaru,landscape,duration_flicker_level0,judder_level2,0,duration_flicker,level0,judder,level2,8.1500
yaru,zeroday,dlss_rr_level0,noise_colors_level2,0,dlss_rr,level0,noise_colors,level2,4.5006
yaru,zeroday,motion_noise_level2,duration_flicker_level1,0,motion_noise,level2,duration_flicker,level1,6.2510
yaru,subway,duration_flicker_level2,dlss_rr_level2,0,duration_flicker,level2,dlss_rr,level2,3.7589
yaru,bistro_interior,stutter_level2,restir_level1,1,stutter,level2,restir,level1,1.9543
yaru,classroom,judder_level2,judder_level1,1,judder,level2,judder,level1,8.5167
yaru,marbles,judder_level2,motion_noise_level1,0,judder,level2,motion_noise,level1,7.1918
yaru,subway,motion_noise_level0,duration_flicker_level0,1,motion_noise,level0,duration_flicker,level0,6.2961
yaru,landscape,temporal-resolution-multiplexing_level2,motion_resolution_level0,0,temporal-resolution-multiplexing,level2,motion_resolution,level0,2.7005
yaru,attic,motion_noise_level1,judder_level0,1,motion_noise,level1,judder,level0,8.1000
yaru,marbles,stutter_level1,restir_level0,1,stutter,level1,restir,level0,8.0751
yaru,classroom,stutter_level2,restir_level2,1,stutter,level2,restir,level2,2.4505
yaru,subway,motion_noise_level0,motion_resolution_level1,0,motion_noise,level0,motion_resolution,level1,3.0755
yaru,pink_room,motion_resolution_level0,temporal-resolution-multiplexing_level0,0,motion_resolution,level0,temporal-resolution-multiplexing,level0,2.8917
yaru,attic,judder_level2,motion_noise_level2,0,judder,level2,motion_noise,level2,3.7042
yaru,classroom,restir_level0,motion_resolution_level0,1,restir,level0,motion_resolution,level0,4.2209
yaru,marbles,restir_level1,duration_flicker_level1,0,restir,level1,duration_flicker,level1,2.3462
yaru,marbles,motion_noise_level1,dlss_rr_level2,1,motion_noise,level1,dlss_rr,level2,5.0209
yaru,pink_room,judder_level1,motion_noise_level0,0,judder,level1,motion_noise,level0,3.4542
yaru,pink_room,judder_level2,motion_resolution_level0,0,judder,level2,motion_resolution,level0,2.4792
yaru,classroom,judder_level2,temporal-resolution-multiplexing_level2,1,judder,level2,temporal-resolution-multiplexing,level2,4.1042
yaru,classroom,motion_resolution_level0,dlss_rr_level0,1,motion_resolution,level0,dlss_rr,level0,4.8500
yaru,landscape,duration_flicker_level2,temporal-resolution-multiplexing_level2,0,duration_flicker,level2,temporal-resolution-multiplexing,level2,2.1834
yaru,landscape,restir_level2,motion_noise_level1,0,restir,level2,motion_noise,level1,7.9384
yaru,pink_room,stutter_level2,noise_colors_level1,1,stutter,level2,noise_colors,level1,3.0792
yaru,marbles,motion_noise_level1,dlss_rr_level1,1,motion_noise,level1,dlss_rr,level1,6.2135
yaru,classroom,judder_level2,temporal-resolution-multiplexing_level1,0,judder,level2,temporal-resolution-multiplexing,level1,1.9920
yaru,bistro_exterior,motion_noise_level2,motion_resolution_level0,1,motion_noise,level2,motion_resolution,level0,14.4395
yaru,bistro_exterior,restir_level1,temporal-resolution-multiplexing_level0,1,restir,level1,temporal-resolution-multiplexing,level0,15.7563
yaru,classroom,judder_level2,dlss_rr_level2,1,judder,level2,dlss_rr,level2,2.9755
yaru,bistro_exterior,duration_flicker_level1,judder_level0,0,duration_flicker,level1,judder,level0,2.3750
yaru,bistro_exterior,temporal-resolution-multiplexing_level0,stutter_level0,0,temporal-resolution-multiplexing,level0,stutter,level0,4.1756
yaru,subway,stutter_level2,dlss_rr_level2,1,stutter,level2,dlss_rr,level2,3.0255
yaru,zeroday,judder_level0,noise_colors_level2,1,judder,level0,noise_colors,level2,4.3335
yaru,landscape,motion_resolution_level1,motion_resolution_level0,0,motion_resolution,level1,motion_resolution,level0,5.7841
yaru,classroom,duration_flicker_level0,judder_level2,0,duration_flicker,level0,judder,level2,2.1459
yaru,zeroday,noise_colors_level0,judder_level0,1,noise_colors,level0,judder,level0,3.9422
yaru,zeroday,stutter_level1,stutter_level0,0,stutter,level1,stutter,level0,5.5339
yaru,pink_room,stutter_level2,dlss_rr_level2,1,stutter,level2,dlss_rr,level2,3.8632
yaru,pink_room,duration_flicker_level1,dlss_rr_level0,0,duration_flicker,level1,dlss_rr,level0,3.8169
yaru,classroom,restir_level1,motion_resolution_level0,0,restir,level1,motion_resolution,level0,4.1257
yaru,bistro_interior,dlss_rr_level2,motion_resolution_level1,1,dlss_rr,level2,motion_resolution,level1,3.0921
yaru,pink_room,restir_level0,motion_resolution_level0,1,restir,level0,motion_resolution,level0,1.5503
yaru,attic,restir_level0,motion_resolution_level1,1,restir,level0,motion_resolution,level1,5.8167
yaru,classroom,judder_level2,stutter_level2,1,judder,level2,stutter,level2,2.9709
yaru,landscape,noise_colors_level0,temporal-resolution-multiplexing_level1,1,noise_colors,level0,temporal-resolution-multiplexing,level1,2.3125
yaru,subway,duration_flicker_level1,temporal-resolution-multiplexing_level1,1,duration_flicker,level1,temporal-resolution-multiplexing,level1,3.0668
yaru,bistro_interior,temporal-resolution-multiplexing_level2,dlss_rr_level0,0,temporal-resolution-multiplexing,level2,dlss_rr,level0,4.2756
yaru,marbles,dlss_rr_level1,duration_flicker_level1,1,dlss_rr,level1,duration_flicker,level1,7.6343
yaru,pink_room,motion_resolution_level1,dlss_rr_level0,0,motion_resolution,level1,dlss_rr,level0,1.2835
yaru,pink_room,temporal-resolution-multiplexing_level1,stutter_level2,1,temporal-resolution-multiplexing,level1,stutter,level2,1.7961
yaru,landscape,noise_colors_level0,motion_noise_level2,1,noise_colors,level0,motion_noise,level2,1.8375
yaru,marbles,temporal-resolution-multiplexing_level2,duration_flicker_level2,0,temporal-resolution-multiplexing,level2,duration_flicker,level2,3.4750
yaru,marbles,noise_colors_level2,motion_resolution_level1,1,noise_colors,level2,motion_resolution,level1,2.4169
yaru,pink_room,stutter_level2,temporal-resolution-multiplexing_level2,1,stutter,level2,temporal-resolution-multiplexing,level2,4.7042
yaru,bistro_interior,judder_level1,temporal-resolution-multiplexing_level1,1,judder,level1,temporal-resolution-multiplexing,level1,3.2547
yaru,zeroday,temporal-resolution-multiplexing_level1,restir_level0,1,temporal-resolution-multiplexing,level1,restir,level0,5.1423
yaru,landscape,noise_colors_level0,motion_noise_level0,0,noise_colors,level0,motion_noise,level0,7.5967
yaru,landscape,dlss_rr_level1,temporal-resolution-multiplexing_level2,0,dlss_rr,level1,temporal-resolution-multiplexing,level2,4.5209
yaru,marbles,stutter_level0,judder_level0,0,stutter,level0,judder,level0,5.0875
yaru,classroom,noise_colors_level1,judder_level2,0,noise_colors,level1,judder,level2,3.1667
yaru,classroom,stutter_level2,duration_flicker_level2,1,stutter,level2,duration_flicker,level2,1.7702
yaru,landscape,motion_resolution_level2,stutter_level2,1,motion_resolution,level2,stutter,level2,5.2380
yaru,attic,motion_noise_level1,motion_noise_level0,1,motion_noise,level1,motion_noise,level0,3.8000
yaru,bistro_interior,motion_resolution_level0,dlss_rr_level2,0,motion_resolution,level0,dlss_rr,level2,3.1750
yaru,bistro_interior,noise_colors_level0,temporal-resolution-multiplexing_level0,0,noise_colors,level0,temporal-resolution-multiplexing,level0,8.1301
yaru,landscape,noise_colors_level0,stutter_level1,0,noise_colors,level0,stutter,level1,4.8673
yaru,subway,dlss_rr_level1,motion_noise_level0,1,dlss_rr,level1,motion_noise,level0,11.9305
yaru,marbles,motion_noise_level1,dlss_rr_level0,1,motion_noise,level1,dlss_rr,level0,4.2339
yaru,marbles,duration_flicker_level1,duration_flicker_level0,0,duration_flicker,level1,duration_flicker,level0,3.3713
yaru,landscape,motion_noise_level1,judder_level1,1,motion_noise,level1,judder,level1,6.9718
yaru,bistro_interior,dlss_rr_level0,motion_noise_level2,0,dlss_rr,level0,motion_noise,level2,4.4839
yaru,classroom,judder_level2,motion_noise_level2,1,judder,level2,motion_noise,level2,2.5709
yaru,bistro_exterior,stutter_level2,restir_level2,0,stutter,level2,restir,level2,1.8919
yaru,classroom,motion_noise_level0,dlss_rr_level0,1,motion_noise,level0,dlss_rr,level0,3.4459
yaru,subway,restir_level2,restir_level1,0,restir,level2,restir,level1,2.2459
yaru,bistro_exterior,judder_level2,dlss_rr_level2,0,judder,level2,dlss_rr,level2,4.1127
yaru,landscape,temporal-resolution-multiplexing_level2,stutter_level2,1,temporal-resolution-multiplexing,level2,stutter,level2,3.1253
yaru,bistro_interior,motion_resolution_level2,restir_level0,0,motion_resolution,level2,restir,level0,1.3417
yaru,marbles,motion_noise_level1,judder_level0,0,motion_noise,level1,judder,level0,10.7625
yaru,marbles,temporal-resolution-multiplexing_level1,restir_level0,0,temporal-resolution-multiplexing,level1,restir,level0,2.2459
yaru,classroom,judder_level2,dlss_rr_level1,0,judder,level2,dlss_rr,level1,3.2046
yaru,bistro_exterior,restir_level0,restir_level1,1,restir,level0,restir,level1,3.4214
yaru,marbles,duration_flicker_level2,motion_resolution_level1,1,duration_flicker,level2,motion_resolution,level1,8.5054
yaru,marbles,motion_noise_level2,motion_noise_level1,1,motion_noise,level2,motion_noise,level1,2.2712
yaru,bistro_exterior,motion_resolution_level2,temporal-resolution-multiplexing_level1,0,motion_resolution,level2,temporal-resolution-multiplexing,level1,3.7834
yaru,bistro_interior,dlss_rr_level0,noise_colors_level1,0,dlss_rr,level0,noise_colors,level1,6.6177
yaru,bistro_interior,motion_resolution_level1,stutter_level2,0,motion_resolution,level1,stutter,level2,1.7418
yaru,pink_room,restir_level2,motion_resolution_level0,0,restir,level2,motion_resolution,level0,3.6881
yaru,bistro_exterior,temporal-resolution-multiplexing_level0,motion_noise_level1,0,temporal-resolution-multiplexing,level0,motion_noise,level1,1.8753
yaru,landscape,duration_flicker_level2,dlss_rr_level0,0,duration_flicker,level2,dlss_rr,level0,1.6127
yaru,attic,judder_level1,noise_colors_level0,0,judder,level1,noise_colors,level0,6.4375
yaru,zeroday,motion_resolution_level1,judder_level2,0,motion_resolution,level1,judder,level2,2.7462
yaru,zeroday,stutter_level1,motion_noise_level0,0,stutter,level1,motion_noise,level0,10.0638
yaru,bistro_interior,duration_flicker_level2,duration_flicker_level1,1,duration_flicker,level2,duration_flicker,level1,4.5213
yaru,subway,temporal-resolution-multiplexing_level0,judder_level0,1,temporal-resolution-multiplexing,level0,judder,level0,5.7550
